Product category,Product sub category,Packaging material,Strength,Biodegradability score,CO2 emission score,Recyclability %,Weight Capacity (kg),CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score,Strength_Encoded,Fragility,Product_Category_Encoded,Packaging_Material_Encoded
Musical Instruments,Ukuleles,Corrugated Cardboard,high,0.86,0.37,0.88,0.755843462000801,0.0444,0.0199064796259185,0.0444660194174757,3,0,64,28
Musical Instruments,Ukuleles,Kraft Paper,low,0.95,0.25,0.87,0.863630292507012,0.0325,0.0332665330661323,0.0679611650485437,1,0,64,45
Musical Instruments,Amps,Crinkled Paper Buffer,low,1,0.18,0.99,0.86403098704421,0.0018,0.0455577822311289,0.101650485436893,1,0,64,29
Musical Instruments,Amps,Nylon (PA),high,0.02,0.86,0.33,0.98717777480967,0.5762,0.0113560454241817,0.00388349514563107,3,0,64,57
Musical Instruments,Amps,Reinforced Plywood Box,high,0.88,0.35,0.17,0.274342193134767,0.2905,0.00761523046092184,0.0283495145631068,3,0,64,90
Musical Instruments,Amps,PP,medium,0.11,0.83,0.48,0.564712167757446,0.4316,0.00668002672010688,0.00679611650485437,2,0,64,65
Musical Instruments,Amps,Plywood,high,0.71,0.51,0,0.0263122746093228,0.51,0.00053440213760855,0.0133009708737864,3,0,64,74
Musical Instruments,Amps,Chrome-Plated Steel,high,0.02,0.86,0.88,0.340723921463871,0.1032,0.00387441549766199,0.01,3,0,64,21
Musical Instruments,Amps,Paperboard,medium,0.82,0.45,0.88,0.519433685054094,0.054,0.0113560454241817,0.0359223300970874,2,0,64,70
Musical Instruments,Amps,Softwood,high,0.97,0.19,0,0.954187257913717,0.19,0.0478289913159653,0.0470873786407767,3,0,64,95
Musical Instruments,Amps,Hardwood,high,0.97,0.26,0,0.591825831441165,0.26,0.0220440881763527,0.0348543689320388,3,0,64,40
Musical Instruments,Amps,Corrugated Cardboard,high,0.88,0.42,0.92,0.0665152931748364,0.0336,0.00160320641282565,0.0406796116504854,3,0,64,28
Musical Instruments,Amps,Kraft Paper,low,0.92,0.25,0.91,0.607720048083345,0.0225,0.0233800935203741,0.0683495145631068,1,0,64,45
Musical Instruments,Cables,Crinkled Paper Buffer,low,1,0.17,0.99,0.429544543876052,0.0017,0.0239144956579826,0.107378640776699,1,0,64,29
Musical Instruments,Cables,Nylon (PA),high,0,0.85,0.3,0.645385334579939,0.595,0.00748162992651971,0.00339805825242718,3,0,64,57
Musical Instruments,Cables,Reinforced Plywood Box,high,0.91,0.38,0.2,0.2621877921731,0.304,0.00681362725450902,0.0276699029126214,3,0,64,90
Musical Instruments,Cables,PP,medium,0.07,0.77,0.48,0.553359155870175,0.4004,0.00708082832331329,0.00689320388349515,2,0,64,65
Musical Instruments,Cables,Plywood,high,0.7,0.5,0.03,0.375985040737278,0.485,0.00734802939211757,0.0138834951456311,3,0,64,74
Musical Instruments,Cables,Chrome-Plated Steel,high,0,0.83,0.91,0.587685321223454,0.0747,0.00708082832331329,0.0104854368932039,3,0,64,21
Musical Instruments,Cables,Paperboard,medium,0.77,0.46,0.84,0.67984506477895,0.0736,0.014562458249833,0.0333009708737864,2,0,64,70
Musical Instruments,Cables,Softwood,high,1,0.23,0,0.295979698143449,0.23,0.0124248496993988,0.0404854368932039,3,0,64,95
Musical Instruments,Cables,Hardwood,high,1,0.26,0.01,0.790837451582743,0.2574,0.0293921175684703,0.0363106796116505,3,0,64,40
Musical Instruments,Cables,Corrugated Cardboard,high,0.86,0.4,0.88,0.0470148256978763,0.048,0.00120240480961924,0.0411650485436893,3,0,64,28
Musical Instruments,Cables,Kraft Paper,low,0.93,0.28,0.9,0.72498998263657,0.028,0.0251169004676019,0.0612621359223301,1,0,64,45
Health & Wellness,Yoga Mats,PP,medium,0.07,0.83,0.48,0.559102444236677,0.4316,0.00668002672010688,0.00631067961165049,2,0,39,65
Health & Wellness,Yoga Mats,Bamboo Fiber (Molded),high,0.95,0.07,0,0.161346333644985,0.07,0.0203072812291249,0.115339805825243,3,0,39,5
Health & Wellness,Yoga Mats,Organic Cotton,medium,1,0.33,0,0.286496594096434,0.33,0.00841683366733467,0.0285436893203883,2,0,39,58
Health & Wellness,Yoga Mats,Bio-Succinic Acid PBS,medium,1,0.39,0,0.659409643381862,0.39,0.0165664662658651,0.0242718446601942,2,0,39,12
Health & Wellness,Yoga Mats,Linseed Fiber Board,high,0.97,0.11,0.02,0.0739949245358622,0.1078,0.00627922511690047,0.0800970873786408,3,0,39,51
Health & Wellness,Yoga Mats,HDPE,high,0.09,0.82,0.82,0.598637638573528,0.1476,0.00721442885771543,0.0106796116504854,3,0,39,39
Health & Wellness,Yoga Mats,Kraft Paper,low,0.94,0.28,0.88,0.272338720448778,0.0336,0.00948563794255177,0.0609708737864078,1,0,39,45
Health & Wellness,Yoga Mats,Bio-PE(Green Plastic),high,0.01,0.88,0.95,0.533457993856017,0.044,0.00601202404809619,0.0104854368932039,3,0,39,8
Health & Wellness,Yoga Mats,Polyhydroxyalkanoates (PHB),high,0.99,0.3,0,0.381861893949513,0.3,0.0124248496993988,0.0309708737864078,3,0,39,76
Health & Wellness,Yoga Mats,Silicone (Food Grade),high,0,0.67,0.02,0.997061573393883,0.6566,0.0146960587842351,0.00029126213592233,3,0,39,94
Health & Wellness,Dumbbells,PP,medium,0.11,0.83,0.48,0.281421129958595,0.4316,0.00334001336005344,0.00679611650485437,2,0,39,65
Health & Wellness,Dumbbells,Bamboo Fiber (Molded),high,0.96,0.12,0,0.833311072525711,0.12,0.0642618570474282,0.0716504854368932,3,0,39,5
Health & Wellness,Dumbbells,Organic Cotton,medium,1,0.28,0.01,0.391612127687993,0.2772,0.013627254509018,0.0337864077669903,2,0,39,58
Health & Wellness,Dumbbells,Bio-Succinic Acid PBS,medium,1,0.39,0.02,0.735808735140911,0.3822,0.018436873747495,0.0247572815533981,2,0,39,12
Health & Wellness,Dumbbells,Linseed Fiber Board,high,0.98,0.07,0.02,0.316147989849072,0.0686,0.0396793587174349,0.121359223300971,3,0,39,51
Health & Wellness,Dumbbells,HDPE,high,0.12,0.78,0.83,0.416989448377187,0.1326,0.00534402137608551,0.0116504854368932,3,0,39,39
Health & Wellness,Dumbbells,Kraft Paper,low,0.92,0.24,0.92,0.397088286363029,0.0192,0.0158984635938544,0.0714563106796117,1,0,39,45
Health & Wellness,Dumbbells,Bio-PE(Green Plastic),high,0.04,0.88,0.92,0.991852544410311,0.0704,0.0112224448897796,0.0104854368932039,3,0,39,8
Health & Wellness,Dumbbells,Polyhydroxyalkanoates (PHB),high,0.98,0.35,0,0.0404701482569788,0.35,0.00120240480961924,0.0264077669902913,3,0,39,76
Health & Wellness,Dumbbells,Silicone (Food Grade),high,0.02,0.68,0.03,0.95071457192467,0.6596,0.0137608550434202,0.000679611650485437,3,0,39,94
Health & Wellness,Foam Rollers,PP,medium,0.08,0.82,0.53,0.219981300921597,0.3854,0.00267201068804275,0.0070873786407767,2,0,39,65
Health & Wellness,Foam Rollers,Bamboo Fiber (Molded),high,1,0.09,0.03,0.944303459329504,0.0873,0.0945891783567134,0.1,3,0,39,5
Health & Wellness,Foam Rollers,Organic Cotton,medium,1,0.3,0.03,0.824762922398825,0.291,0.0267201068804275,0.0322330097087379,2,0,39,58
Health & Wellness,Foam Rollers,Bio-Succinic Acid PBS,medium,1,0.43,0,0.0301856551355683,0.43,0.000668002672010688,0.0220388349514563,2,0,39,12
Health & Wellness,Foam Rollers,Linseed Fiber Board,high,0.97,0.13,0,0.266061172699346,0.13,0.0191048764195057,0.0672815533980583,3,0,39,51
Health & Wellness,Foam Rollers,HDPE,high,0.11,0.81,0.84,0.517029517830907,0.1296,0.00627922511690047,0.0112621359223301,3,0,39,39
Health & Wellness,Foam Rollers,Kraft Paper,low,0.98,0.23,0.9,0.763323093361827,0.023,0.0319305277221109,0.0760194174757281,1,0,39,45
Health & Wellness,Foam Rollers,Bio-PE(Green Plastic),high,0.05,0.85,0.89,0.70548951515961,0.0935,0.00828323313293253,0.0105825242718447,3,0,39,8
Health & Wellness,Foam Rollers,Polyhydroxyalkanoates (PHB),high,1,0.33,0,0.747829571256845,0.33,0.0220440881763527,0.0285436893203883,3,0,39,76
Health & Wellness,Foam Rollers,Silicone (Food Grade),high,0.03,0.63,0.01,0.137972485641779,0.6237,0.0021376085504342,0.00058252427184466,3,0,39,94
Health & Wellness,Shakers,PP,medium,0.11,0.82,0.51,0.80245759316148,0.4018,0.00975283901135605,0.00728155339805825,2,0,39,65
Health & Wellness,Shakers,Bamboo Fiber (Molded),high,0.97,0.11,0,0.0707893682382797,0.11,0.00601202404809619,0.0784466019417476,3,0,39,5
Health & Wellness,Shakers,Organic Cotton,medium,1,0.28,0.03,0.11954053693068,0.2716,0.00414161656646627,0.0344660194174757,2,0,39,58
Health & Wellness,Shakers,Bio-Succinic Acid PBS,medium,1,0.42,0,0.0860157606517965,0.42,0.00200400801603206,0.022621359223301,2,0,39,12
Health & Wellness,Shakers,Linseed Fiber Board,high,1,0.12,0,0.771604113797249,0.12,0.0594522378089512,0.0746601941747573,3,0,39,51
Health & Wellness,Shakers,HDPE,high,0.12,0.8,0.88,0.324161880593028,0.096,0.00400801603206413,0.0119417475728155,3,0,39,39
Health & Wellness,Shakers,Kraft Paper,low,0.93,0.28,0.92,0.350741284893816,0.0224,0.0121576486305945,0.0619417475728155,1,0,39,45
Health & Wellness,Shakers,Bio-PE(Green Plastic),high,0,0.89,0.89,0.432750100173634,0.0979,0.00480961923847695,0.00961165048543689,3,0,39,8
Health & Wellness,Shakers,Polyhydroxyalkanoates (PHB),high,0.97,0.33,0,0.943368505409376,0.33,0.0277889111556446,0.0276699029126214,3,0,39,76
Health & Wellness,Shakers,Silicone (Food Grade),high,0.01,0.65,0.03,0.238680379324162,0.6305,0.00360721442885772,0.00058252427184466,3,0,39,94
Health & Wellness,Resistance Bands,PP,medium,0.07,0.79,0.52,0.402030185655136,0.3792,0.00507682030728123,0.00718446601941748,2,0,39,65
Health & Wellness,Resistance Bands,Bamboo Fiber (Molded),high,0.97,0.13,0,0.250434085748631,0.13,0.0180360721442886,0.0672815533980583,3,0,39,5
Health & Wellness,Resistance Bands,Organic Cotton,medium,1,0.32,0.02,0.657406170695873,0.3136,0.0200400801603206,0.03,2,0,39,58
Health & Wellness,Resistance Bands,Bio-Succinic Acid PBS,medium,1,0.39,0.02,0.961934018966208,0.3822,0.0240480961923848,0.0247572815533981,2,0,39,12
Health & Wellness,Resistance Bands,Linseed Fiber Board,high,0.98,0.09,0,0.709763590223053,0.09,0.0712090848363394,0.0951456310679612,3,0,39,51
Health & Wellness,Resistance Bands,HDPE,high,0.1,0.77,0.82,0.535060772004808,0.1386,0.00694722778891116,0.0114563106796116,3,0,39,39
Health & Wellness,Resistance Bands,Kraft Paper,low,0.95,0.28,0.92,0.2683317750768,0.0224,0.00935203740814963,0.062621359223301,1,0,39,45
Health & Wellness,Resistance Bands,Bio-PE(Green Plastic),high,0.04,0.88,0.89,0.795912915720582,0.0968,0.00895123580494322,0.0100970873786408,3,0,39,8
Health & Wellness,Resistance Bands,Polyhydroxyalkanoates (PHB),high,1,0.3,0.01,0.359823694403633,0.297,0.011623246492986,0.0316504854368932,3,0,39,76
Health & Wellness,Resistance Bands,Silicone (Food Grade),high,0,0.63,0,0.595966341658875,0.63,0.00935203740814963,0,3,0,39,94
Health & Wellness,Scales,PP,medium,0.08,0.78,0.51,0.733938827300655,0.3822,0.00935203740814963,0.00728155339805825,2,0,39,65
Health & Wellness,Scales,Bamboo Fiber (Molded),high,0.97,0.13,0.02,0.407105649792975,0.1274,0.0292585170340681,0.0686407766990291,3,0,39,5
Health & Wellness,Scales,Organic Cotton,medium,1,0.28,0,0.784559903833311,0.28,0.0271209084836339,0.033495145631068,2,0,39,58
Health & Wellness,Scales,Bio-Succinic Acid PBS,medium,0.98,0.42,0,0.134633364498464,0.42,0.0032064128256513,0.0221359223300971,2,0,39,12
Health & Wellness,Scales,Linseed Fiber Board,high,0.97,0.1,0.01,0.310271136636837,0.099,0.0283233132932532,0.086504854368932,3,0,39,51
Health & Wellness,Scales,HDPE,high,0.11,0.78,0.88,0.60491518632296,0.0936,0.00761523046092184,0.0121359223300971,3,0,39,39
Health & Wellness,Scales,Kraft Paper,low,0.92,0.25,0.91,0.556831841859223,0.0225,0.0215096860387442,0.0683495145631068,1,0,39,45
Health & Wellness,Scales,Bio-PE(Green Plastic),high,0.04,0.86,0.94,0.769199946574062,0.0516,0.00881763527054108,0.0109708737864078,3,0,39,8
Health & Wellness,Scales,Polyhydroxyalkanoates (PHB),high,0.97,0.32,0,0.820488847335381,0.32,0.0249832999331997,0.0285436893203883,3,0,39,76
Health & Wellness,Scales,Silicone (Food Grade),high,0,0.64,0,0.348337117670629,0.64,0.00534402137608551,0,3,0,39,94
Health & Wellness,Massagers,PP,medium,0.11,0.81,0.5,0.270735942299987,0.405,0.00334001336005344,0.00718446601941748,2,0,39,65
Health & Wellness,Massagers,Bamboo Fiber (Molded),high,0.99,0.1,0.02,0.0758648323761186,0.098,0.00708082832331329,0.089126213592233,3,0,39,5
Health & Wellness,Massagers,Organic Cotton,medium,1,0.3,0,0.546013089354882,0.3,0.0176352705410822,0.0313592233009709,2,0,39,58
Health & Wellness,Massagers,Bio-Succinic Acid PBS,medium,1,0.41,0.01,0.00547615867503673,0.4059,0.000133600534402138,0.0233009708737864,2,0,39,12
Health & Wellness,Massagers,Linseed Fiber Board,high,0.97,0.07,0.03,0.167089622011487,0.0679,0.0211088844355377,0.121359223300971,3,0,39,51
Health & Wellness,Massagers,HDPE,high,0.08,0.77,0.83,0.459463069320155,0.1309,0.00587842351369406,0.0113592233009709,3,0,39,39
Health & Wellness,Massagers,Kraft Paper,low,0.94,0.26,0.91,0.310671831174035,0.0234,0.011623246492986,0.066504854368932,1,0,39,45
Health & Wellness,Massagers,Bio-PE(Green Plastic),high,0,0.85,0.95,0.469747562441565,0.0425,0.00547762191048764,0.0106796116504854,3,0,39,8
Health & Wellness,Massagers,Polyhydroxyalkanoates (PHB),high,1,0.32,0,0.809803659676773,0.32,0.0245824983299933,0.0294174757281553,3,0,39,76
Health & Wellness,Massagers,Silicone (Food Grade),high,0.02,0.67,0,0.828502738079338,0.67,0.0121576486305945,0.00029126213592233,3,0,39,94
Health & Wellness,Kettlebells,PP,medium,0.12,0.8,0.49,0.505542941097903,0.408,0.00627922511690047,0.00728155339805825,2,0,39,65
Health & Wellness,Kettlebells,Bamboo Fiber (Molded),high,0.96,0.13,0.03,0.442901028449312,0.1261,0.0317969271877088,0.0686407766990291,3,0,39,5
Health & Wellness,Kettlebells,Organic Cotton,medium,1,0.32,0,0.40430078803259,0.32,0.0122912491649967,0.0294174757281553,2,0,39,58
Health & Wellness,Kettlebells,Bio-Succinic Acid PBS,medium,1,0.4,0,0.686924001602778,0.4,0.0168336673346693,0.0236893203883495,2,0,39,12
Health & Wellness,Kettlebells,Linseed Fiber Board,high,0.99,0.09,0,0.241351676238814,0.09,0.024315297261189,0.0961165048543689,3,0,39,51
Health & Wellness,Kettlebells,HDPE,high,0.08,0.77,0.82,0.0641111259516495,0.1386,0.000801603206412826,0.0111650485436893,3,0,39,39
Health & Wellness,Kettlebells,Kraft Paper,low,0.94,0.24,0.89,0.329237344730867,0.0264,0.0132264529058116,0.0710679611650485,1,0,39,45
Health & Wellness,Kettlebells,Bio-PE(Green Plastic),high,0.01,0.87,0.94,0.846667557098972,0.0522,0.00961923847695391,0.0104854368932039,3,0,39,8
Health & Wellness,Kettlebells,Polyhydroxyalkanoates (PHB),high,1,0.32,0.02,0.532656604781622,0.3136,0.0161656646626587,0.03,3,0,39,76
Health & Wellness,Kettlebells,Silicone (Food Grade),high,0,0.62,0.01,0.266194737545078,0.6138,0.0042752171008684,0.000194174757281553,3,0,39,94
Health & Wellness,Supplements,PP,medium,0.12,0.79,0.49,0.501402430880192,0.4029,0.00627922511690047,0.00737864077669903,2,0,39,65
Health & Wellness,Supplements,Bamboo Fiber (Molded),high,0.97,0.12,0,0.255910244423668,0.12,0.0197728790915164,0.0724271844660194,3,0,39,5
Health & Wellness,Supplements,Organic Cotton,medium,0.97,0.28,0,0.122345398691065,0.28,0.0042752171008684,0.0324271844660194,2,0,39,58
Health & Wellness,Supplements,Bio-Succinic Acid PBS,medium,1,0.45,0,0.734473086683585,0.45,0.0160320641282565,0.0210679611650485,2,0,39,12
Health & Wellness,Supplements,Linseed Fiber Board,high,0.99,0.12,0,0.100307199145185,0.12,0.00788243152972612,0.0739805825242718,3,0,39,51
Health & Wellness,Supplements,HDPE,high,0.1,0.79,0.86,0.414318151462535,0.1106,0.00521042084168337,0.0116504854368932,3,0,39,39
Health & Wellness,Supplements,Kraft Paper,low,0.93,0.26,0.92,0.698677708027247,0.0208,0.0259185036740147,0.066504854368932,1,0,39,45
Health & Wellness,Supplements,Bio-PE(Green Plastic),high,0.04,0.88,0.93,0.236810471483906,0.0616,0.00267201068804275,0.0105825242718447,3,0,39,8
Health & Wellness,Supplements,Polyhydroxyalkanoates (PHB),high,1,0.32,0.01,0.450113530118873,0.3168,0.013627254509018,0.0297087378640777,3,0,39,76
Health & Wellness,Supplements,Silicone (Food Grade),high,0.01,0.67,0,0.832643248297048,0.67,0.0122912491649967,0.0000970873786407767,3,0,39,94
Health & Wellness,Vitamins,PP,medium,0.1,0.8,0.53,0.248430613062642,0.376,0.00307281229124917,0.00757281553398058,2,0,39,65
Health & Wellness,Vitamins,Bamboo Fiber (Molded),high,0.98,0.11,0.03,0.807265927607854,0.1067,0.0674682698730795,0.081747572815534,3,0,39,5
Health & Wellness,Vitamins,Organic Cotton,medium,0.98,0.3,0.02,0.16882596500601,0.294,0.00547762191048764,0.0313592233009709,2,0,39,58
Health & Wellness,Vitamins,Bio-Succinic Acid PBS,medium,0.97,0.44,0,0.453719780953653,0.44,0.0101536406145625,0.0209708737864078,2,0,39,12
Health & Wellness,Vitamins,Linseed Fiber Board,high,1,0.09,0,0.330706558033926,0.09,0.0332665330661323,0.0970873786407767,3,0,39,51
Health & Wellness,Vitamins,HDPE,high,0.07,0.79,0.84,0.566582075597703,0.1264,0.00708082832331329,0.0110679611650485,3,0,39,39
Health & Wellness,Vitamins,Kraft Paper,low,0.96,0.23,0.92,0.219447041538667,0.0184,0.00921843687374749,0.0760194174757281,1,0,39,45
Health & Wellness,Vitamins,Bio-PE(Green Plastic),high,0.03,0.91,0.95,0.224789635367971,0.0455,0.00240480961923848,0.0103883495145631,3,0,39,8
Health & Wellness,Vitamins,Polyhydroxyalkanoates (PHB),high,1,0.33,0,0.976626151996795,0.33,0.0287241148964596,0.0285436893203883,3,0,39,76
Health & Wellness,Vitamins,Silicone (Food Grade),high,0,0.68,0,0.0796046480566315,0.68,0.00120240480961924,0,3,0,39,94
Small Appliances,Blenders,Mushroom (Mycelium),medium,1,0.05,0.02,0.825430746627488,0.049,0.137875751503006,0.16504854368932,2,0,91,54
Small Appliances,Blenders,Molded Pulp,medium,1,0.22,0.93,0.841057833578202,0.0154,0.0366065464261857,0.0814563106796117,2,0,91,53
Small Appliances,Blenders,Paperboard,medium,0.81,0.47,0.85,0.820355282489649,0.0705,0.0171008684034736,0.0335922330097087,2,0,91,70
Small Appliances,Blenders,Double-Wall Corrugated,high,0.83,0.53,0.92,0.795245091491919,0.0424,0.0146960587842351,0.0314563106796117,3,0,91,30
Small Appliances,Blenders,Corrugated Cardboard,high,0.86,0.42,0.93,0.538266328302391,0.0294,0.0125584502338009,0.0403883495145631,3,0,91,28
Small Appliances,Blenders,Honeycomb Paperboard,high,0.91,0.38,1,0.902364097769467,0,0.0232464929859719,0.0475728155339806,3,0,91,43
Small Appliances,Blenders,ABS Plastic,high,0.01,0.96,0.17,0.541071190062776,0.7968,0.00561122244488978,0.00184466019417476,3,0,91,0
Small Appliances,Blenders,Bio-PE(Green Plastic),high,0.02,0.88,0.89,0.264992653933485,0.0968,0.00293921175684703,0.00990291262135922,3,0,91,8
Small Appliances,Blenders,PET,medium,0.18,0.86,0.74,0.340590356618138,0.2236,0.00387441549766199,0.0102912621359223,2,0,91,61
Small Appliances,Toasters,Mushroom (Mycelium),medium,1,0.07,0,0.493522104981969,0.07,0.0618570474281897,0.121359223300971,2,0,91,54
Small Appliances,Toasters,Molded Pulp,medium,1,0.22,0.98,0.351275544276746,0.0044,0.0153640614562458,0.0835922330097087,2,0,91,53
Small Appliances,Toasters,Paperboard,medium,0.81,0.47,0.84,0.554961934018966,0.0752,0.011623246492986,0.0333980582524272,2,0,91,70
Small Appliances,Toasters,Double-Wall Corrugated,high,0.83,0.5,0.93,0.492987845599038,0.035,0.00975283901135605,0.033495145631068,3,0,91,30
Small Appliances,Toasters,Corrugated Cardboard,high,0.88,0.37,0.89,0.355683184185922,0.0407,0.00935203740814963,0.0452427184466019,3,0,91,28
Small Appliances,Toasters,Honeycomb Paperboard,high,0.9,0.33,0.97,0.884733538132764,0.0099,0.0260521042084168,0.0533980582524272,3,0,91,43
Small Appliances,Toasters,ABS Plastic,high,0,0.95,0.13,0.46226793108054,0.8265,0.00480961923847695,0.00135922330097087,3,0,91,0
Small Appliances,Toasters,Bio-PE(Green Plastic),high,0.04,0.85,0.94,0.843595565647122,0.051,0.00988643954575818,0.0110679611650485,3,0,91,8
Small Appliances,Toasters,PET,medium,0.13,0.87,0.77,0.809670094831041,0.2001,0.00921843687374749,0.00990291262135922,2,0,91,61
Small Appliances,Kettles,Mushroom (Mycelium),medium,1,0.08,0,0.441164685454788,0.08,0.0491649966599866,0.107864077669903,2,0,91,54
Small Appliances,Kettles,Molded Pulp,medium,0.99,0.22,0.96,0.211032456257513,0.0088,0.00921843687374749,0.0823300970873786,2,0,91,53
Small Appliances,Kettles,Paperboard,medium,0.8,0.46,0.87,0.31040470148257,0.0598,0.00668002672010688,0.0344660194174757,2,0,91,70
Small Appliances,Kettles,Double-Wall Corrugated,high,0.87,0.49,0.92,0.693869373580874,0.0392,0.0138944555778223,0.0347572815533981,3,0,91,30
Small Appliances,Kettles,Corrugated Cardboard,high,0.84,0.37,0.87,0.761720315213036,0.0481,0.0200400801603206,0.0436893203883495,3,0,91,28
Small Appliances,Kettles,Honeycomb Paperboard,high,0.88,0.34,0.97,0.752370776011754,0.0102,0.0215096860387442,0.0513592233009709,3,0,91,43
Small Appliances,Kettles,ABS Plastic,high,0,0.91,0.16,0.396153332442901,0.7644,0.0042752171008684,0.0016504854368932,3,0,91,0
Small Appliances,Kettles,Bio-PE(Green Plastic),high,0.01,0.87,0.9,0.228262321357019,0.087,0.00267201068804275,0.01,3,0,91,8
Small Appliances,Kettles,PET,medium,0.18,0.82,0.73,0.0780018699078403,0.2214,0.000935203740814963,0.0106796116504854,2,0,91,61
Small Appliances,Irons,Mushroom (Mycelium),medium,0.98,0.02,0,0.585815413383198,0.02,0.195858383433534,0.317184466019417,2,0,91,54
Small Appliances,Irons,Molded Pulp,medium,1,0.23,0.92,0.188459997328703,0.0184,0.00788243152972612,0.0776699029126214,2,0,91,53
Small Appliances,Irons,Paperboard,medium,0.83,0.44,0.82,0.419126485908909,0.0792,0.00935203740814963,0.035631067961165,2,0,91,70
Small Appliances,Irons,Double-Wall Corrugated,high,0.85,0.5,0.91,0.802724722852945,0.045,0.0157648630594522,0.033495145631068,3,0,91,30
Small Appliances,Irons,Corrugated Cardboard,high,0.83,0.42,0.91,0.791371710965674,0.0378,0.018436873747495,0.0393203883495146,3,0,91,28
Small Appliances,Irons,Honeycomb Paperboard,high,0.9,0.38,0.96,0.049819687458261,0.0152,0.00133600534402138,0.0463106796116505,3,0,91,43
Small Appliances,Irons,ABS Plastic,high,0.01,0.94,0.18,0.246560705222386,0.7708,0.00267201068804275,0.00194174757281553,3,0,91,0
Small Appliances,Irons,Bio-PE(Green Plastic),high,0.01,0.87,0.94,0.922665954320823,0.0522,0.0105544422177689,0.0104854368932039,3,0,91,8
Small Appliances,Irons,PET,medium,0.16,0.85,0.78,0.0116201415787365,0.187,0.000133600534402138,0.0105825242718447,2,0,91,61
Small Appliances,Air Fryers,Mushroom (Mycelium),medium,0.99,0.02,0.03,0.715106184052357,0.0194,0.239011356045424,0.330097087378641,2,0,91,54
Small Appliances,Air Fryers,Molded Pulp,medium,1,0.23,0.98,0.876719647388807,0.0046,0.0366065464261857,0.0800970873786408,2,0,91,53
Small Appliances,Air Fryers,Paperboard,medium,0.79,0.46,0.83,0.338987578469347,0.0782,0.00721442885771543,0.033495145631068,2,0,91,70
Small Appliances,Air Fryers,Double-Wall Corrugated,high,0.86,0.51,0.94,0.998797916388407,0.0306,0.0192384769539078,0.0335922330097087,3,0,91,30
Small Appliances,Air Fryers,Corrugated Cardboard,high,0.88,0.37,0.89,0.633765193001202,0.0407,0.0167000668002672,0.0452427184466019,3,0,91,28
Small Appliances,Air Fryers,Honeycomb Paperboard,high,0.93,0.32,1,0.00894884466408441,0,0.000267201068804275,0.0567961165048544,3,0,91,43
Small Appliances,Air Fryers,ABS Plastic,high,0,0.94,0.18,0.0223053292373447,0.7708,0.000267201068804275,0.00184466019417476,3,0,91,0
Small Appliances,Air Fryers,Bio-PE(Green Plastic),high,0,0.87,0.91,0.841592092961133,0.0783,0.00961923847695391,0.01,3,0,91,8
Small Appliances,Air Fryers,PET,medium,0.18,0.82,0.78,0.166956057165754,0.1804,0.00200400801603206,0.0112621359223301,2,0,91,61
Small Appliances,Juicers,Mushroom (Mycelium),medium,1,0.07,0.02,0.296914652063577,0.0686,0.0372745490981964,0.12378640776699,2,0,91,54
Small Appliances,Juicers,Molded Pulp,medium,0.98,0.26,0.98,0.508347802858288,0.0052,0.0188376753507014,0.0704854368932039,2,0,91,53
Small Appliances,Juicers,Paperboard,medium,0.77,0.47,0.82,0.0523574195271805,0.0846,0.0010688042752171,0.0321359223300971,2,0,91,70
Small Appliances,Juicers,Double-Wall Corrugated,high,0.82,0.48,0.95,0.467744089755576,0.024,0.00961923847695391,0.0350485436893204,3,0,91,30
Small Appliances,Juicers,Corrugated Cardboard,high,0.86,0.41,0.89,0.77013490049419,0.0451,0.018436873747495,0.0404854368932039,3,0,91,28
Small Appliances,Juicers,Honeycomb Paperboard,high,0.92,0.37,1,0.517430212368105,0,0.013627254509018,0.0490291262135922,3,0,91,43
Small Appliances,Juicers,ABS Plastic,high,0.01,0.97,0.13,0.583010551622813,0.8439,0.00601202404809619,0.00135922330097087,3,0,91,0
Small Appliances,Juicers,Bio-PE(Green Plastic),high,0,0.89,0.94,0.0300520902898357,0.0534,0.000400801603206413,0.0100970873786408,3,0,91,8
Small Appliances,Juicers,PET,medium,0.15,0.84,0.76,0.844263389875785,0.2016,0.0100200400801603,0.0103883495145631,2,0,91,61
Small Appliances,Coffee Makers,Mushroom (Mycelium),medium,0.98,0.05,0,0.273140109523174,0.05,0.0458249832999332,0.158543689320388,2,0,91,54
Small Appliances,Coffee Makers,Molded Pulp,medium,0.98,0.28,0.94,0.701215440096167,0.0168,0.0241816967267869,0.0642718446601942,2,0,91,53
Small Appliances,Coffee Makers,Paperboard,medium,0.79,0.47,0.82,0.262855616401763,0.0846,0.00547762191048764,0.0325242718446602,2,0,91,70
Small Appliances,Coffee Makers,Double-Wall Corrugated,high,0.87,0.51,0.92,0.229597969814345,0.0408,0.00440881763527054,0.0333980582524272,3,0,91,30
Small Appliances,Coffee Makers,Corrugated Cardboard,high,0.87,0.42,0.92,0.385735274475758,0.0336,0.00895123580494322,0.0403883495145631,3,0,91,28
Small Appliances,Coffee Makers,Honeycomb Paperboard,high,0.93,0.37,1,0.972352076933351,0,0.0256513026052104,0.0493203883495146,3,0,91,43
Small Appliances,Coffee Makers,ABS Plastic,high,0.01,0.97,0.15,0.97074929878456,0.8245,0.00988643954575818,0.00155339805825243,3,0,91,0
